dossier_id,genre,age,zone,secteur,informel,personnes_a_charge,anciennete_activite_mois,chiffre_affaires,charges_activite,revenu_activite,flux_tresorerie_net,charges_perso,montant_demande,duree_mois,mensualite,taux_endettement,couverture_cashflow,epargne_mensuelle,regularite_epargne,participe_tontine,regularite_tontine,a_historique,nb_credits_anterieurs,nb_retards,deja_impaye,a_caution,capacite_caution,score_reputation,type_probleme,defaut,anciennete_membre_mois,endettement_externe_declare,montant_dernier_credit,type_credit,type_garantie,valeur_garantie,pertinence_saisonniere,croissance_ventes_pct,employeur_nom
BRK-2026-022832,M,44,rural,artisanat,0,3,18,300000,159000,141000,12352,42000,175000,12,14583,0.1034,0.847,0,0.964,0,0.0,0,0,0,0,1,0.563,0.596,aucun,0,,,,productif_fonds_roulement,caution_solidaire,200000,,,
BRK-2026-022833,M,32,rural,artisanat,1,7,55,15725000,9185000,6540000,468414,39000,8900000,12,741667,0.1134,0.6316,21000,0.573,0,0.0,0,0,0,0,1,0.555,0.785,aucun,0,33,,,productif_equipement,materiel,4200000,,-7,
BRK-2026-022834,F,46,urbain,commerce_detail,0,3,89,492000,452000,40000,559628,97000,400000,12,33333,0.8333,16.789,6000,0.437,1,0.904,0,0,0,0,1,0.485,0.797,aucun,0,68,,,,caution_solidaire,350000,neutre,,
BRK-2026-022835,F,45,rural,vente_vivres,0,3,43,607000,484000,123000,56262,28000,350000,12,29167,0.2371,1.929,13000,0.567,1,0.943,1,2,0,0,1,0.655,0.841,aucun,0,43,,200000,,caution_solidaire,150000,,54,
BRK-2026-022836,F,49,rural,commerce_detail,1,2,33,156000,142000,14000,12921,82000,150000,12,12500,0.8929,1.0337,0,0.335,1,0.932,1,5,0,0,1,0.598,0.842,retards,1,33,0,,btp_marche_public,,150000,,27,
BRK-2026-022837,F,30,rural,commerce_detail,1,4,55,90000,78000,12000,29749,75000,150000,12,12500,1.0417,2.3799,5000,0.908,0,0.0,1,4,0,0,0,0.0,0.911,aucun,0,,0,150000,agricole,aucune,,favorable,-23,
BRK-2026-022838,F,39,rural,artisanat,0,5,38,4566000,2649000,1917000,867551,49000,4900000,12,408333,0.213,2.1246,47000,0.984,0,0.0,0,0,2,0,1,0.302,0.623,aucun,0,,,,productif_immobilier,,7100000,,,
BRK-2026-022839,F,34,rural,commerce_detail,1,3,24,410000,296000,114000,36474,73000,425000,12,35417,0.3107,1.0298,0,0.657,1,0.951,1,4,0,0,1,0.602,0.883,aucun,0,24,,175000,salarie_scolaire,caution_solidaire,325000,favorable,45,Fictif Garage Cascades
BRK-2026-022840,F,22,urbain,commerce_detail,1,6,62,272000,246000,26000,85512,20000,150000,12,12500,0.4808,6.841,25000,0.642,0,0.0,0,0,0,0,1,0.237,0.883,impaye,1,55,,,salarie_autre,materiel,150000,favorable,,Fictif Atelier Bobo Artisans
BRK-2026-022841,F,37,urbain,services,1,5,45,702000,196000,506000,185739,56000,275000,6,45833,0.0906,4.0525,18000,0.948,1,0.876,0,0,2,0,1,0.329,0.796,aucun,0,45,0,,productif_fonds_roulement,materiel,300000,,-6,
BRK-2026-022842,M,37,rural,artisanat,0,4,41,2076000,1029000,1047000,740810,26000,1400000,12,116667,0.1114,6.3498,8000,0.786,0,0.0,1,3,0,0,1,0.327,0.882,aucun,0,36,0,800000,,domiciliation_salaire,850000,favorable,,
BRK-2026-022843,F,38,urbain,services,1,1,37,157000,49000,108000,17759,99000,150000,6,25000,0.2315,0.7104,2000,0.674,1,0.461,0,0,0,0,0,0.0,0.719,aucun,0,37,,,agricole,aucune,,,20,
BRK-2026-022844,M,34,rural,commerce_detail,1,1,27,169000,158000,11000,106551,50000,150000,9,16667,1.5152,6.3929,22000,0.229,1,0.315,0,0,2,0,1,0.352,0.524,impaye,1,27,,,productif_fonds_roulement,caution_solidaire,,favorable,,
BRK-2026-022845,F,50,rural,commerce_detail,1,4,35,1595000,1285000,310000,923447,72000,750000,12,62500,0.2016,14.7752,19000,0.981,0,0.0,0,0,0,0,1,0.508,0.59,aucun,0,8,,,salarie_scolaire,,425000,,45,Fictif Groupe Wend-Panga
BRK-2026-022846,F,29,urbain,quincaillerie_materiaux,1,2,27,258000,226000,32000,30255,20000,175000,6,29167,0.9115,1.0373,7000,0.745,1,0.894,0,0,2,0,1,0.7,0.665,aucun,0,11,0,,productif_equipement,domiciliation_salaire,150000,neutre,13,
BRK-2026-022847,M,35,urbain,quincaillerie_materiaux,0,0,44,304000,297920,6080,234214,74000,150000,12,12500,2.0559,18.7371,2000,0.735,0,0.0,1,1,0,0,1,0.462,0.808,retards,1,,,,salarie_scolaire,caution_solidaire,175000,favorable,4,Fictif Comptoir du Sahel
BRK-2026-022848,F,39,rural,commerce_detail,0,0,25,90000,72000,18000,38118,57000,150000,12,12500,0.6944,3.0494,16000,0.197,1,0.406,0,0,3,0,1,0.311,0.936,impaye,1,25,15000,,agricole,aucune,,,16,
BRK-2026-022849,M,38,urbain,commerce_detail,0,5,55,283000,217000,66000,91634,57000,425000,12,35417,0.5366,2.5873,8000,0.698,1,0.414,1,3,0,0,1,0.276,0.582,aucun,0,35,,350000,salarie_autre,materiel,325000,,24,Fictif Comptoir du Sahel
BRK-2026-022850,F,36,rural,artisanat,1,0,29,8897000,4975000,3922000,357144,49000,4700000,12,391667,0.0999,0.9119,14000,0.132,0,0.0,0,0,2,0,1,0.638,0.754,aucun,0,22,,,productif_fonds_roulement,,1850000,defavorable,-22,
BRK-2026-022851,F,29,urbain,commerce_detail,1,3,63,5618000,4887000,731000,640527,83000,9100000,18,505556,0.6916,1.267,0,0.776,1,0.542,1,2,0,0,1,0.67,0.695,aucun,0,,,,salarie_autre,aucune,,,12,Fictif Quincaillerie du Plateau
BRK-2026-022852,F,46,rural,quincaillerie_materiaux,1,0,43,2501000,1865000,636000,235590,95000,1700000,12,141667,0.2227,1.663,30000,0.88,0,0.0,1,3,0,0,1,0.695,0.774,aucun,0,,,900000,productif_fonds_roulement,,950000,neutre,,
BRK-2026-022853,F,33,urbain,quincaillerie_materiaux,0,3,57,3172000,2780000,392000,214877,71000,1500000,12,125000,0.3189,1.719,3000,0.952,0,0.0,0,0,2,0,0,0.0,0.669,aucun,0,16,,,productif_equipement,aucune,,,-16,
BRK-2026-022854,F,22,urbain,vente_vivres,0,3,41,645000,530000,115000,27331,100000,350000,12,29167,0.2536,0.9371,13000,0.401,1,0.545,0,0,0,0,1,0.607,0.864,aucun,0,41,0,,productif_fonds_roulement,caution_solidaire,325000,favorable,,
BRK-2026-022855,F,30,rural,artisanat,0,2,43,166000,100000,66000,44261,43000,150000,12,12500,0.1894,3.5409,37000,0.726,1,0.71,1,2,0,1,1,0.374,0.832,aucun,0,13,0,,productif_immobilier,foncier,150000,,36,Fictif Faso Distribution
BRK-2026-022856,F,45,urbain,artisanat,0,6,65,461000,230000,231000,139654,53000,275000,12,22917,0.0992,6.0939,23000,0.607,1,0.428,0,0,0,0,0,0.0,0.712,aucun,0,53,0,,productif_fonds_roulement,aucune,,,,
BRK-2026-022857,M,42,rural,commerce_detail,1,5,24,2246000,1818000,428000,82498,51000,700000,12,58333,0.1363,1.4143,4000,0.508,0,0.0,0,0,2,0,1,0.734,0.832,aucun,0,17,620000,,productif_fonds_roulement,,,,,
BRK-2026-022858,F,44,rural,agriculture,1,3,21,264000,177000,87000,32446,45000,175000,12,14583,0.1676,2.2249,2000,0.653,0,0.0,1,1,0,0,0,0.0,0.519,aucun,0,4,0,150000,,,150000,,-11,
BRK-2026-022859,M,36,urbain,services,1,2,26,14759000,4824000,9935000,8617901,74000,16000000,12,1333333,0.1342,6.4634,12000,0.847,0,0.0,0,0,0,0,1,0.654,0.754,aucun,0,12,12867000,,salarie_autre,caution_solidaire,17000000,favorable,-37,Fictif Clinique Wentenga
BRK-2026-022860,F,48,urbain,quincaillerie_materiaux,0,4,54,581000,550000,31000,9403,73000,200000,12,16667,0.5376,0.5642,0,0.12,1,0.679,1,2,1,0,1,0.346,0.764,aucun,0,,43000,150000,productif_equipement,materiel,150000,neutre,,Fictif Quincaillerie du Plateau
BRK-2026-022861,F,37,rural,vente_vivres,1,5,42,267000,198000,69000,102517,78000,475000,12,39583,0.5737,2.5899,11000,0.447,1,0.882,1,2,1,0,1,0.167,0.414,aucun,0,,0,250000,productif_equipement,foncier,375000,,13,
BRK-2026-022862,M,41,urbain,services,1,5,69,90000,25000,65000,51657,34000,150000,12,12500,0.1923,4.1326,10000,0.427,1,0.484,1,2,0,0,0,0.0,0.89,aucun,0,55,0,150000,salarie_autre,materiel,,defavorable,47,Fictif Comptoir du Sahel
BRK-2026-022863,F,40,rural,vente_vivres,1,4,56,518000,483000,35000,173293,59000,200000,24,8333,0.2381,20.796,0,0.584,1,0.694,1,1,0,0,0,0.0,0.766,aucun,0,56,36000,150000,salarie_scolaire,caution_solidaire,175000,,,Fictif Coton Faso Services
BRK-2026-022864,F,53,urbain,services,1,1,27,980000,310000,670000,96106,71000,400000,12,33333,0.0498,2.8832,8000,0.814,0,0.0,0,0,1,0,0,0.0,0.816,aucun,0,,0,,agricole,aucune,,,34,
BRK-2026-022865,F,39,rural,commerce_detail,1,3,47,4159000,3333000,826000,2360167,52000,1750000,9,194444,0.2354,12.138,8000,0.4,0,0.0,1,1,0,0,1,0.602,0.766,aucun,0,,,700000,productif_fonds_roulement,caution_solidaire,1850000,,,
BRK-2026-022866,M,51,urbain,artisanat,1,3,13,2042000,1223000,819000,1854391,60000,1700000,6,283333,0.3459,6.5449,25000,0.802,0,0.0,1,2,5,0,1,0.523,0.671,aucun,0,13,0,1150000,salarie_autre,,750000,,,Fictif Quincaillerie du Plateau
BRK-2026-022867,M,44,urbain,vente_vivres,1,3,56,1324000,1215000,109000,432305,66000,1300000,18,72222,0.6626,5.9858,16000,0.999,0,0.0,1,2,1,0,1,0.483,0.843,aucun,0,13,,950000,productif_fonds_roulement,,1250000,,-7,
BRK-2026-022868,M,26,rural,commerce_detail,0,1,79,1682000,1379000,303000,81978,49000,400000,9,44444,0.1467,1.8445,49000,0.888,0,0.0,1,2,1,1,1,0.734,0.612,aucun,0,,,,productif_fonds_roulement,caution_solidaire,150000,defavorable,,
BRK-2026-022869,M,20,rural,commerce_detail,1,4,61,5260000,4534000,726000,747391,78000,3600000,24,150000,0.2066,4.9826,11000,0.169,0,0.0,1,4,3,0,1,0.309,0.502,aucun,0,61,,,btp_marche_public,aucune,,neutre,14,
BRK-2026-022870,M,44,rural,artisanat,0,2,36,696000,322000,374000,83926,63000,700000,12,58333,0.156,1.4387,2000,0.789,0,0.0,0,0,0,0,1,0.541,0.421,aucun,0,19,0,,productif_equipement,foncier,300000,favorable,,
BRK-2026-022871,F,45,rural,commerce_detail,0,2,46,334000,297000,37000,40424,40000,150000,18,8333,0.2252,4.8511,6000,0.742,0,0.0,1,1,0,0,0,0.0,0.527,aucun,0,24,52000,,productif_immobilier,aucune,,,28,Fictif Faso Distribution
BRK-2026-022872,M,51,urbain,quincaillerie_materiaux,1,2,89,475000,450000,25000,16873,23000,150000,12,12500,0.5,1.3498,0,0.452,1,0.855,0,0,1,0,0,0.0,0.883,aucun,0,2,0,,productif_fonds_roulement,aucune,,,6,
BRK-2026-022873,M,36,urbain,vente_vivres,0,4,24,125514000,122002000,3512000,4745937,75000,19000000,18,1055556,0.3006,4.4961,4000,0.033,1,0.388,0,0,0,0,0,0.0,0.625,aucun,0,23,4129000,,productif_fonds_roulement,aucune,,favorable,9,
BRK-2026-022874,M,33,urbain,quincaillerie_materiaux,0,4,69,90000,77000,13000,8500,28000,200000,24,8333,0.641,1.02,23000,0.88,1,0.919,1,2,0,1,1,0.536,0.582,aucun,0,19,,150000,productif_fonds_roulement,caution_solidaire,,defavorable,27,
BRK-2026-022875,M,28,rural,commerce_detail,1,8,84,1122000,961000,161000,2254629,101000,1200000,12,100000,0.6211,22.5463,0,0.815,1,0.666,1,1,0,0,0,0.0,0.89,aucun,0,84,,,,aucune,,,-26,
BRK-2026-022876,M,37,urbain,agriculture,1,2,28,1533000,1088000,445000,299537,86000,850000,12,70833,0.1592,4.2288,0,0.019,0,0.0,0,0,0,0,0,0.0,0.462,aucun,0,28,0,,,,,neutre,40,
BRK-2026-022877,F,32,rural,vente_vivres,0,4,44,266000,199000,67000,61499,60000,450000,12,37500,0.5597,1.64,14000,0.911,1,0.629,0,0,0,0,1,0.317,0.854,aucun,0,,0,,salarie_autre,,200000,,,Fictif Comptoir du Sahel
BRK-2026-022878,F,34,rural,vente_vivres,0,5,96,280000,239000,41000,26011,62000,350000,12,29167,0.7114,0.8918,3000,0.913,0,0.0,1,1,1,0,1,0.274,0.857,aucun,0,1,0,175000,productif_fonds_roulement,,325000,neutre,13,
BRK-2026-022879,F,31,rural,artisanat,0,1,39,1083000,578000,505000,291211,62000,1000000,12,83333,0.165,3.4945,2000,0.424,1,0.947,1,3,0,0,0,0.0,0.539,aucun,0,17,,475000,salarie_scolaire,aucune,,,-22,Fictif Quincaillerie du Plateau
BRK-2026-022880,M,29,rural,quincaillerie_materiaux,0,3,21,527000,437000,90000,123462,60000,425000,12,35417,0.3935,3.486,4000,0.714,0,0.0,1,4,1,0,1,0.606,0.606,aucun,0,13,0,,btp_marche_public,foncier,225000,,,Fictif Coton Faso Services
BRK-2026-022881,F,44,rural,services,0,2,40,436000,151000,285000,254541,59000,150000,6,25000,0.0877,10.1816,0,0.657,0,0.0,0,0,0,0,0,0.0,0.769,aucun,0,3,,,productif_fonds_roulement,,,,-12,
BRK-2026-022882,F,36,rural,services,1,5,35,161000,53000,108000,45594,48000,150000,12,12500,0.1157,3.6475,7000,0.926,0,0.0,1,2,2,0,1,0.496,0.818,aucun,0,,,,salarie_autre,caution_solidaire,150000,neutre,,Fictif Clinique Wentenga
BRK-2026-022883,M,44,urbain,quincaillerie_materiaux,0,0,46,382000,343000,39000,37747,83000,250000,12,20833,0.5342,1.8119,12000,0.628,1,0.642,1,2,0,0,1,0.693,0.705,aucun,0,24,,150000,,caution_solidaire,200000,neutre,6,Fictif Atelier Bobo Artisans
BRK-2026-022884,M,57,urbain,vente_vivres,0,0,44,946000,803000,143000,43411,48000,750000,18,41667,0.2914,1.0419,26000,0.073,1,0.912,0,0,0,0,0,0.0,0.608,aucun,0,44,,,productif_fonds_roulement,,,,31,
BRK-2026-022885,F,36,rural,commerce_detail,0,3,35,387000,294000,93000,47049,71000,250000,12,20833,0.224,2.2584,4000,0.642,0,0.0,1,5,0,0,1,0.38,0.733,aucun,0,,,175000,salarie_scolaire,caution_solidaire,350000,favorable,14,Fictif Quincaillerie du Plateau
BRK-2026-022886,F,25,urbain,services,1,2,30,696000,240000,456000,110168,58000,300000,6,50000,0.1096,2.2034,1000,0.109,1,0.872,1,4,0,0,1,0.461,0.886,aucun,0,30,0,150000,btp_marche_public,,150000,,,
BRK-2026-022887,F,23,urbain,artisanat,0,5,27,15885000,7334000,8551000,2392196,33000,6600000,12,550000,0.0643,4.3494,100000,0.413,1,0.578,1,4,1,0,1,0.223,0.882,aucun,0,27,855000,4400000,productif_immobilier,foncier,7100000,,-9,Fictif Transport Kadiogo
BRK-2026-022888,M,37,urbain,vente_vivres,1,1,47,1232000,1090000,142000,34684,71000,1200000,12,100000,0.7042,0.3468,12000,0.547,1,0.872,1,4,2,0,1,0.804,0.361,aucun,0,31,,750000,productif_fonds_roulement,foncier,1100000,,14,
BRK-2026-022889,M,38,urbain,vente_vivres,0,1,83,323000,266000,57000,82888,70000,175000,12,14583,0.2558,5.6839,1000,0.517,1,0.932,1,4,0,0,0,0.0,0.927,aucun,0,44,0,,agricole,foncier,,,,
BRK-2026-022890,M,39,urbain,agriculture,1,2,31,1003000,639000,364000,101300,42000,600000,12,50000,0.1374,2.026,36000,0.297,0,0.0,0,0,0,0,1,0.375,0.604,aucun,0,,,,agricole,,450000,neutre,27,
BRK-2026-022891,M,37,rural,artisanat,1,2,57,306000,169000,137000,19344,63000,500000,18,27778,0.2028,0.6964,0,0.225,0,0.0,1,2,0,1,1,0.376,0.803,aucun,0,48,255000,200000,productif_fonds_roulement,caution_solidaire,500000,,-3,
BRK-2026-022892,M,41,urbain,commerce_detail,0,3,22,295000,250000,45000,12169,74000,200000,12,16667,0.3704,0.7301,38000,0.857,0,0.0,1,4,1,0,0,0.0,0.605,aucun,0,,,150000,productif_equipement,aucune,,,5,
BRK-2026-022893,M,33,urbain,vente_vivres,0,5,58,540000,396000,144000,296061,33000,600000,12,50000,0.3472,5.9212,113000,0.225,0,0.0,1,3,1,0,0,0.0,0.704,impaye,1,11,264000,,productif_equipement,foncier,275000,,49,
BRK-2026-022894,M,49,urbain,commerce_detail,0,3,21,424000,352000,72000,434554,42000,500000,12,41667,0.5787,10.4292,24000,0.604,1,0.752,0,0,1,0,1,0.242,0.867,aucun,0,4,0,,salarie_autre,aucune,,,-6,Fictif Atelier Bobo Artisans
BRK-2026-022895,M,35,urbain,commerce_detail,1,2,25,2083000,1582000,501000,176503,37000,1500000,12,125000,0.2495,1.412,14000,0.8,1,0.522,1,3,0,1,0,0.0,0.858,impaye,1,23,,550000,salarie_scolaire,aucune,,,,Fictif Clinique Wentenga
BRK-2026-022896,F,32,rural,vente_vivres,0,3,33,174000,147000,27000,36601,26000,175000,12,14583,0.5401,2.5098,33000,0.992,1,0.268,1,3,0,1,1,0.325,0.367,aucun,0,,0,150000,productif_fonds_roulement,caution_solidaire,150000,,-7,
BRK-2026-022897,F,39,rural,commerce_detail,1,0,90,1068000,820000,248000,66831,40000,1700000,18,94444,0.3808,0.7076,37000,0.197,1,0.695,0,0,0,0,1,0.077,0.726,aucun,0,,0,,productif_fonds_roulement,materiel,1100000,neutre,,
BRK-2026-022898,F,50,urbain,commerce_detail,1,4,32,4138000,3488000,650000,2943759,85000,4400000,12,366667,0.5641,8.0284,161000,0.551,1,0.982,0,0,3,0,1,0.718,0.791,aucun,0,,,,salarie_autre,materiel,,,12,Fictif École Privée Sahel
BRK-2026-022899,M,40,urbain,artisanat,0,2,23,9106000,5595000,3511000,620546,98000,6700000,12,558333,0.159,1.1114,0,0.353,1,0.774,0,0,0,0,0,0.0,0.81,aucun,0,,,,productif_immobilier,aucune,,neutre,3,
BRK-2026-022900,M,34,urbain,commerce_detail,1,1,49,524000,431000,93000,454051,40000,400000,12,33333,0.3584,13.6217,27000,0.356,0,0.0,1,5,1,0,0,0.0,0.708,aucun,0,,,275000,productif_fonds_roulement,,,neutre,34,
BRK-2026-022901,F,32,urbain,artisanat,1,4,47,1036000,609000,427000,172322,29000,425000,12,35417,0.0829,4.8655,0,0.502,0,0.0,1,2,1,1,0,0.0,0.612,aucun,0,,0,,productif_fonds_roulement,materiel,375000,,,
BRK-2026-022902,F,35,urbain,services,1,2,17,90000,30000,60000,40369,27000,150000,12,12500,0.2083,3.2295,68000,0.617,1,0.672,1,2,0,0,1,0.764,0.848,aucun,0,4,0,150000,productif_fonds_roulement,caution_solidaire,150000,neutre,-12,
BRK-2026-022903,M,36,rural,quincaillerie_materiaux,0,2,47,3628000,2874000,754000,558537,27000,6900000,24,287500,0.3813,1.9427,16000,0.79,1,0.747,1,3,2,0,1,0.118,0.834,aucun,0,47,0,,productif_fonds_roulement,foncier,,,,
BRK-2026-022904,F,46,urbain,vente_vivres,0,3,62,1962000,1699000,263000,711550,98000,1350000,12,112500,0.4278,6.3249,8000,0.003,1,0.639,0,0,0,0,0,0.0,0.722,aucun,0,,,,productif_fonds_roulement,aucune,,neutre,,
BRK-2026-022905,F,44,urbain,artisanat,1,1,27,4579000,2667000,1912000,336310,20000,2600000,12,216667,0.1133,1.5522,174000,0.885,0,0.0,0,0,1,0,0,0.0,0.653,aucun,0,23,,,productif_fonds_roulement,aucune,,,-9,
BRK-2026-022906,M,48,rural,commerce_detail,0,0,66,637000,511000,126000,134095,94000,950000,12,79167,0.6283,1.6938,1000,0.894,0,0.0,0,0,0,0,1,0.54,0.684,aucun,0,65,0,,salarie_autre,caution_solidaire,750000,neutre,,Fictif Groupe Wend-Panga
BRK-2026-022907,F,52,rural,commerce_detail,0,0,73,582000,537000,45000,32250,61000,175000,12,14583,0.3241,2.2115,7000,0.777,0,0.0,1,2,3,0,1,0.581,0.437,aucun,0,66,,150000,productif_fonds_roulement,,150000,,,
BRK-2026-022908,M,37,rural,commerce_detail,1,5,23,793000,694000,99000,22724,56000,200000,12,16667,0.1684,1.3634,121000,0.702,1,0.366,1,6,1,0,1,0.32,0.92,aucun,0,12,0,150000,productif_equipement,foncier,,neutre,37,
BRK-2026-022909,M,38,urbain,agriculture,1,2,23,351000,258000,93000,243566,31000,200000,12,16667,0.1792,14.6137,0,0.433,0,0.0,1,3,0,0,1,0.306,0.741,aucun,0,15,61000,150000,agricole,caution_solidaire,150000,neutre,-14,
BRK-2026-022910,F,37,rural,quincaillerie_materiaux,1,7,36,668000,602000,66000,102311,20000,300000,12,25000,0.3788,4.0924,2000,0.415,0,0.0,0,0,1,0,0,0.0,0.699,aucun,0,30,,,productif_immobilier,aucune,,neutre,10,
BRK-2026-022911,M,45,rural,artisanat,1,2,12,466000,268000,198000,68159,77000,375000,12,31250,0.1578,2.1811,19000,0.959,0,0.0,0,0,0,0,1,0.317,0.872,aucun,0,1,277000,,,caution_solidaire,400000,,,
BRK-2026-022912,M,47,urbain,vente_vivres,0,3,33,1079000,901000,178000,157149,63000,750000,12,62500,0.3511,2.5144,0,0.753,1,0.651,1,1,1,0,1,0.659,0.952,aucun,0,16,0,,productif_fonds_roulement,,750000,neutre,,
BRK-2026-022913,F,41,urbain,commerce_detail,0,3,40,2647000,1999000,648000,266458,106000,4400000,12,366667,0.5658,0.7267,87000,0.224,1,0.794,0,0,0,0,1,0.449,0.715,aucun,0,22,0,,salarie_scolaire,materiel,3500000,defavorable,,Fictif Transport Kadiogo
BRK-2026-022914,F,38,urbain,commerce_detail,1,2,29,2894000,2631000,263000,1224019,94000,900000,12,75000,0.2852,16.3203,0,0.416,0,0.0,0,0,3,0,1,0.718,0.762,retards,1,29,0,,productif_fonds_roulement,,450000,,21,
BRK-2026-022915,M,29,urbain,vente_vivres,1,4,46,4499000,3483000,1016000,1124125,72000,5100000,12,425000,0.4183,2.645,2000,0.763,0,0.0,0,0,2,0,1,0.613,0.989,aucun,0,,0,,productif_fonds_roulement,foncier,,neutre,,
BRK-2026-022916,M,26,urbain,commerce_detail,0,2,42,262000,227000,35000,87022,41000,150000,6,25000,0.7143,3.4809,19000,0.239,1,0.519,1,2,3,0,1,0.461,0.653,aucun,0,38,0,,agricole,materiel,,,,
BRK-2026-022917,M,34,urbain,vente_vivres,1,4,55,90000,72000,18000,23397,78000,150000,12,12500,0.6944,1.8718,2000,0.567,1,0.439,1,2,2,0,1,0.537,0.858,aucun,0,14,0,150000,salarie_scolaire,aucune,,,43,Fictif Négoce Nakambé
BRK-2026-022918,F,44,rural,artisanat,1,2,39,665000,399000,266000,104119,72000,400000,12,33333,0.1253,3.1236,16000,0.697,0,0.0,0,0,2,0,1,0.541,0.699,aucun,0,28,,,agricole,materiel,,,,
BRK-2026-022919,M,32,rural,quincaillerie_materiaux,1,1,39,822000,689000,133000,37282,62000,300000,12,25000,0.188,1.4913,73000,0.519,1,0.174,0,0,0,0,1,0.234,0.686,aucun,0,16,117000,,salarie_autre,materiel,150000,,-38,Fictif Comptoir du Sahel
BRK-2026-022920,M,48,urbain,artisanat,0,4,39,90000,45000,45000,18229,24000,150000,12,12500,0.2778,1.4583,2000,0.732,1,0.503,1,2,0,0,0,0.0,0.663,aucun,0,37,0,150000,productif_fonds_roulement,aucune,,,0,
BRK-2026-022921,M,32,urbain,quincaillerie_materiaux,1,4,12,443000,373000,70000,121008,38000,700000,18,38889,0.5556,3.1116,47000,0.935,1,0.699,0,0,1,0,0,0.0,0.885,aucun,0,,,,productif_fonds_roulement,,,defavorable,,
BRK-2026-022922,F,41,urbain,commerce_detail,1,2,58,169000,146000,23000,69739,25000,150000,12,12500,0.5435,5.5791,3000,0.26,1,0.83,0,0,0,0,0,0.0,0.869,aucun,0,,0,,salarie_scolaire,,150000,,,Fictif Négoce Nakambé
BRK-2026-022923,F,29,urbain,services,1,7,47,558000,199000,359000,46736,68000,500000,12,41667,0.1161,1.1217,143000,0.26,0,0.0,0,0,2,0,0,0.0,0.544,aucun,0,,,,btp_marche_public,materiel,,,,
BRK-2026-022924,M,32,urbain,vente_vivres,1,1,15,3325000,2801000,524000,733862,20000,5000000,12,416667,0.7952,1.7613,0,0.843,0,0.0,1,1,2,0,0,0.0,0.89,aucun,0,3,,2100000,agricole,aucune,,neutre,,
BRK-2026-022925,F,34,urbain,vente_vivres,1,1,26,153000,132000,21000,89886,82000,325000,12,27083,1.2897,3.3189,0,0.183,1,0.4,0,0,3,0,1,0.54,0.908,impaye,1,18,,,salarie_scolaire,materiel,200000,,5,Fictif Transport Kadiogo
BRK-2026-022926,M,33,urbain,artisanat,0,7,45,93000,56000,37000,26015,67000,150000,9,16667,0.4505,1.5609,8000,0.1,0,0.0,1,2,1,0,1,0.328,0.744,aucun,0,40,,,productif_fonds_roulement,,175000,neutre,16,Fictif Comptoir du Sahel
BRK-2026-022927,F,27,rural,agriculture,0,3,62,4763000,2689000,2074000,593932,34000,1900000,6,316667,0.1527,1.8756,137000,0.555,0,0.0,0,0,0,0,0,0.0,0.715,retards,1,,0,,agricole,,,,1,
BRK-2026-022928,M,47,rural,quincaillerie_materiaux,1,1,77,280000,264000,16000,19063,34000,150000,12,12500,0.7812,1.525,36000,0.45,1,0.932,1,3,0,0,0,0.0,0.728,aucun,0,62,,,productif_equipement,,,favorable,22,
BRK-2026-022929,F,47,rural,quincaillerie_materiaux,1,3,24,1001000,852000,149000,106313,110000,1300000,24,54167,0.3635,1.9627,1000,0.577,1,1.0,1,3,0,0,0,0.0,0.848,aucun,0,18,0,800000,agricole,,,,51,
BRK-2026-022930,F,34,rural,services,1,2,39,372000,131000,241000,31286,77000,150000,12,12500,0.0519,2.5029,91000,0.635,1,0.271,0,0,0,0,1,0.708,0.531,aucun,0,28,0,,productif_fonds_roulement,,150000,favorable,33,
BRK-2026-022931,M,34,rural,commerce_detail,0,3,71,4645000,3786000,859000,2424760,44000,3900000,12,325000,0.3783,7.4608,0,0.865,1,0.476,0,0,0,0,1,0.562,0.789,aucun,0,11,,,,materiel,2200000,neutre,31,
BRK-2026-022932,M,52,rural,commerce_detail,0,1,30,8986000,8130000,856000,3914256,22000,5900000,12,491667,0.5744,7.9612,8000,0.624,1,0.51,1,3,0,0,1,0.865,0.615,aucun,0,,,3600000,salarie_scolaire,aucune,,,16,Fictif Garage Cascades
BRK-2026-022933,F,33,urbain,commerce_detail,1,4,31,431000,389000,42000,54132,20000,200000,12,16667,0.3968,3.2479,16000,0.989,1,0.585,1,3,0,0,1,0.651,0.805,aucun,0,29,49000,150000,salarie_scolaire,foncier,150000,neutre,39,Fictif Garage Cascades
BRK-2026-022934,M,39,rural,commerce_detail,1,3,29,277000,235000,42000,42573,58000,275000,12,22917,0.5456,1.8577,15000,0.033,1,0.651,0,0,0,0,1,0.555,0.66,aucun,0,,75000,,productif_fonds_roulement,,150000,neutre,,
BRK-2026-022935,M,37,rural,quincaillerie_materiaux,1,4,57,526000,404000,122000,47372,20000,600000,12,50000,0.4098,0.9474,4000,0.784,1,0.494,0,0,0,0,1,0.364,0.579,aucun,0,,,,salarie_scolaire,caution_solidaire,150000,neutre,9,Fictif Boulangerie Faso Or
